,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7068126520681265,0.6975423823237641,0.7068126520681265,0.6836176161958973,0.7161526071629797,0.7852062588904694,0.7289377289377289,0.5367088607594938
