,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.6346414073071719,0.4904811528666896,0.6346414073071719,0.498599154150719,0.6069641366751806,0.7384252432910645,0.5635738831615121,0.5495403472931564,0.14285714285714285
