,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.7100811907983762,0.6239673982637407,0.7100811907983762,0.6367142066493009,0.7044173112812315,0.7970283894932344,0.5635738831615121,0.5495403472931564
