,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2],F1[3]
Score,0.43859649122807015,0.4836712454927956,0.43859649122807015,0.4241041395521643,0.4729203515735531,0.5344129554655871,0.4938474159146842,0.38461538461538464,0.2835408022130014
