,Accuracy,Balanced Accuracy,F1 Micro,F1 Macro,F1 Weighted,F1[0],F1[1],F1[2]
Score,0.8980769230769231,0.8974330505840031,0.8980769230769231,0.8978407932536374,0.8979730259546773,0.9027522935779817,0.892929292929293,0.0
